DATE,HOUR,PRICE
01/22/2018,19,0.029020
01/22/2018,20,0.027040
01/22/2018,21,0.025420
01/22/2018,22,0.022250
01/22/2018,23,0.021130
01/22/2018,24,0.019670
01/23/2018,01,0.019080
01/23/2018,02,0.018970
01/23/2018,03,0.019110
01/23/2018,04,0.019330
01/23/2018,05,0.020400
01/23/2018,06,0.022630
01/23/2018,07,0.027430
01/23/2018,08,0.026660
01/23/2018,09,0.025360
01/23/2018,10,0.026370
01/23/2018,11,0.026280
01/23/2018,12,0.024660
01/23/2018,13,0.023740
01/23/2018,14,0.023080
01/23/2018,15,0.022750
01/23/2018,16,0.023060
01/23/2018,17,0.027140
01/23/2018,18,0.036130
01/23/2018,19,0.032950
01/23/2018,20,0.029620
01/23/2018,21,0.027680
01/23/2018,22,0.023800
01/23/2018,23,0.022880
01/23/2018,24,0.023530
01/24/2018,01,0.022970
01/24/2018,02,0.022780
01/24/2018,03,0.022780
01/24/2018,04,0.023180
01/24/2018,05,0.024730
01/24/2018,06,0.030840
01/24/2018,07,0.040510
01/24/2018,08,0.038080
01/24/2018,09,0.034540
01/24/2018,10,0.033320
01/24/2018,11,0.031850
01/24/2018,12,0.029250
01/24/2018,13,0.026380
01/24/2018,14,0.025380
01/24/2018,15,0.024600
01/24/2018,16,0.024160
01/24/2018,17,0.028310
01/24/2018,18,0.036650
01/24/2018,19,0.033870
01/24/2018,20,0.031790
01/24/2018,21,0.029870
01/24/2018,22,0.026540
01/24/2018,23,0.023910
01/24/2018,24,0.023390
01/25/2018,01,0.022850
01/25/2018,02,0.022280
01/25/2018,03,0.022910
01/25/2018,04,0.023020
01/25/2018,05,0.024760
01/25/2018,06,0.031710
01/25/2018,07,0.041660
01/25/2018,08,0.037400
01/25/2018,09,0.032310
01/25/2018,10,0.029790
01/25/2018,11,0.027880
01/25/2018,12,0.025300
01/25/2018,13,0.023660
01/25/2018,14,0.023280
01/25/2018,15,0.022770
01/25/2018,16,0.022130
01/25/2018,17,0.026160
01/25/2018,18,0.031480
01/25/2018,19,0.029390
01/25/2018,20,0.026030
01/25/2018,21,0.024560
01/25/2018,22,0.022060
01/25/2018,23,0.020880
01/25/2018,24,0.019980
01/26/2018,01,0.020040
01/26/2018,02,0.019780
01/26/2018,03,0.019700
01/26/2018,04,0.019740
01/26/2018,05,0.020560
01/26/2018,06,0.027340
01/26/2018,07,0.036680
01/26/2018,08,0.031700
01/26/2018,09,0.028420
01/26/2018,10,0.028330
01/26/2018,11,0.026270
01/26/2018,12,0.025350
01/26/2018,13,0.024220
01/26/2018,14,0.023430
01/26/2018,15,0.022430
01/26/2018,16,0.022590
01/26/2018,17,0.025660
01/26/2018,18,0.030550
01/26/2018,19,0.024620
01/26/2018,20,0.023050
01/26/2018,21,0.022280
01/26/2018,22,0.020740
01/26/2018,23,0.019850
01/26/2018,24,0.019650
01/27/2018,01,0.019420
01/27/2018,02,0.018950
01/27/2018,03,0.018960
01/27/2018,04,0.019000
01/27/2018,05,0.019640
01/27/2018,06,0.020000
01/27/2018,07,0.021590
01/27/2018,08,0.021350
01/27/2018,09,0.022520
01/27/2018,10,0.024030
01/27/2018,11,0.023600
01/27/2018,12,0.022740
01/27/2018,13,0.021630
01/27/2018,14,0.021360
01/27/2018,15,0.020720
01/27/2018,16,0.021570
01/27/2018,17,0.024740
01/27/2018,18,0.029650
01/27/2018,19,0.027350
01/27/2018,20,0.025230
01/27/2018,21,0.023970
01/27/2018,22,0.022650
01/27/2018,23,0.021390
01/27/2018,24,0.022070
01/28/2018,01,0.021770
01/28/2018,02,0.021860
01/28/2018,03,0.021790
01/28/2018,04,0.021600
01/28/2018,05,0.021190
01/28/2018,06,0.022230
01/28/2018,07,0.024210
01/28/2018,08,0.024930
01/28/2018,09,0.025940
01/28/2018,10,0.026370
01/28/2018,11,0.025350
01/28/2018,12,0.024200
01/28/2018,13,0.023680
01/28/2018,14,0.023440
01/28/2018,15,0.022300
01/28/2018,16,0.023220
01/28/2018,17,0.026980
01/28/2018,18,0.034200
01/28/2018,19,0.031510
01/28/2018,20,0.030020
01/28/2018,21,0.027880
01/28/2018,22,0.024610
01/28/2018,23,0.023150
01/28/2018,24,0.022130
01/29/2018,01,0.021830
01/29/2018,02,0.022160
01/29/2018,03,0.022540
01/29/2018,04,0.023390
01/29/2018,05,0.025140
01/29/2018,06,0.031890
01/29/2018,07,0.042460
01/29/2018,08,0.036730
01/29/2018,09,0.033450
01/29/2018,10,0.033990
01/29/2018,11,0.032620
01/29/2018,12,0.029860
01/29/2018,13,0.028150
01/29/2018,14,0.026970
01/29/2018,15,0.026370
01/29/2018,16,0.026410
01/29/2018,17,0.031680
01/29/2018,18,0.041750
01/29/2018,19,0.038120
01/29/2018,20,0.035050
01/29/2018,21,0.032060
01/29/2018,22,0.027420
01/29/2018,23,0.024430
01/29/2018,24,0.025010
01/30/2018,01,0.024200
01/30/2018,02,0.024440
01/30/2018,03,0.023890
01/30/2018,04,0.024050
01/30/2018,05,0.025940
01/30/2018,06,0.035000
01/30/2018,07,0.051560
01/30/2018,08,0.041650
01/30/2018,09,0.038350
01/30/2018,10,0.035440
01/30/2018,11,0.032760
01/30/2018,12,0.030250
01/30/2018,13,0.027750
01/30/2018,14,0.025930
01/30/2018,15,0.024260
01/30/2018,16,0.023280
01/30/2018,17,0.027770
01/30/2018,18,0.034960
01/30/2018,19,0.031690
01/30/2018,20,0.029730
01/30/2018,21,0.026200
01/30/2018,22,0.022850
01/30/2018,23,0.021260
01/30/2018,24,0.020680
01/31/2018,01,0.020400
01/31/2018,02,0.020260
01/31/2018,03,0.020460
01/31/2018,04,0.020720
01/31/2018,05,0.021710
01/31/2018,06,0.028350
01/31/2018,07,0.039430
01/31/2018,08,0.033690
01/31/2018,09,0.031280
01/31/2018,10,0.030110
01/31/2018,11,0.028940
01/31/2018,12,0.026430
01/31/2018,13,0.024550
01/31/2018,14,0.024310
01/31/2018,15,0.024150
01/31/2018,16,0.024360
01/31/2018,17,0.031440
01/31/2018,18,0.036810
01/31/2018,19,0.036550
01/31/2018,20,0.033170
01/31/2018,21,0.029530
01/31/2018,22,0.025690
01/31/2018,23,0.023900
01/31/2018,24,0.020540
02/01/2018,01,0.020310
02/01/2018,02,0.020090
02/01/2018,03,0.020670
02/01/2018,04,0.021230
02/01/2018,05,0.021610
02/01/2018,06,0.027890
02/01/2018,07,0.035050
02/01/2018,08,0.030790
02/01/2018,09,0.028370
02/01/2018,10,0.027010
02/01/2018,11,0.026510
02/01/2018,12,0.024610
02/01/2018,13,0.024320
02/01/2018,14,0.023850
02/01/2018,15,0.023300
02/01/2018,16,0.023600
02/01/2018,17,0.028370
02/01/2018,18,0.038890
02/01/2018,19,0.036010
02/01/2018,20,0.033210
02/01/2018,21,0.030320
02/01/2018,22,0.027850
02/01/2018,23,0.025710
02/01/2018,24,0.025650
02/02/2018,01,0.024620
02/02/2018,02,0.024980
02/02/2018,03,0.025250
02/02/2018,04,0.025930
02/02/2018,05,0.028370
02/02/2018,06,0.035570
02/02/2018,07,0.050470
02/02/2018,08,0.040420
02/02/2018,09,0.036770
02/02/2018,10,0.034370
02/02/2018,11,0.031230
02/02/2018,12,0.027540
02/02/2018,13,0.024440
02/02/2018,14,0.023510
02/02/2018,15,0.022180
02/02/2018,16,0.021890
02/02/2018,17,0.026470
02/02/2018,18,0.034380
02/02/2018,19,0.034400
02/02/2018,20,0.029600
02/02/2018,21,0.027110
02/02/2018,22,0.024170
02/02/2018,23,0.022180
02/02/2018,24,0.022470
02/03/2018,01,0.021410
02/03/2018,02,0.021650
02/03/2018,03,0.021540
02/03/2018,04,0.021480
02/03/2018,05,0.021980
02/03/2018,06,0.024940
02/03/2018,07,0.027340
02/03/2018,08,0.027220
02/03/2018,09,0.028710
02/03/2018,10,0.027680
02/03/2018,11,0.025020
02/03/2018,12,0.023730
02/03/2018,13,0.022600
02/03/2018,14,0.021780
02/03/2018,15,0.021230
02/03/2018,16,0.021230
02/03/2018,17,0.022490
02/03/2018,18,0.026770
02/03/2018,19,0.025320
02/03/2018,20,0.023150
02/03/2018,21,0.022120
02/03/2018,22,0.020740
02/03/2018,23,0.020130
02/03/2018,24,0.019620
02/04/2018,01,0.018830
02/04/2018,02,0.018290
02/04/2018,03,0.017990
02/04/2018,04,0.018250
02/04/2018,05,0.018500
02/04/2018,06,0.019450
02/04/2018,07,0.020280
02/04/2018,08,0.021330
02/04/2018,09,0.022030
02/04/2018,10,0.022520
02/04/2018,11,0.022120
02/04/2018,12,0.021850
02/04/2018,13,0.021890
02/04/2018,14,0.021770
02/04/2018,15,0.021690
02/04/2018,16,0.022090
02/04/2018,17,0.023840
02/04/2018,18,0.031000
02/04/2018,19,0.029140
02/04/2018,20,0.026700
02/04/2018,21,0.024750
02/04/2018,22,0.023210
02/04/2018,23,0.023070
02/04/2018,24,0.021460
02/05/2018,01,0.021520
02/05/2018,02,0.021440
02/05/2018,03,0.021900
02/05/2018,04,0.022800
02/05/2018,05,0.023770
02/05/2018,06,0.031580
02/05/2018,07,0.044340
02/05/2018,08,0.037360
02/05/2018,09,0.033620
02/05/2018,10,0.031770
02/05/2018,11,0.030400
02/05/2018,12,0.027350
02/05/2018,13,0.025930
02/05/2018,14,0.024830
02/05/2018,15,0.023820
02/05/2018,16,0.023820
02/05/2018,17,0.026980
02/05/2018,18,0.034620
02/05/2018,19,0.035040
02/05/2018,20,0.030010
02/05/2018,21,0.027450
02/05/2018,22,0.025090
02/05/2018,23,0.023600
02/05/2018,24,0.021890
02/06/2018,01,0.022030
02/06/2018,02,0.022070
02/06/2018,03,0.022410
02/06/2018,04,0.022750
02/06/2018,05,0.024170
02/06/2018,06,0.030780
02/06/2018,07,0.040660
02/06/2018,08,0.034690
02/06/2018,09,0.033220
02/06/2018,10,0.033690
02/06/2018,11,0.030920
02/06/2018,12,0.028090
02/06/2018,13,0.026510
02/06/2018,14,0.025130
02/06/2018,15,0.024630
02/06/2018,16,0.024840
02/06/2018,17,0.027440
02/06/2018,18,0.033740
02/06/2018,19,0.035020
02/06/2018,20,0.031250
02/06/2018,21,0.028490
02/06/2018,22,0.025030
02/06/2018,23,0.023750
02/06/2018,24,0.021670
02/07/2018,01,0.021320
02/07/2018,02,0.021230
02/07/2018,03,0.021600
02/07/2018,04,0.021570
02/07/2018,05,0.022120
02/07/2018,06,0.026870
02/07/2018,07,0.032070
02/07/2018,08,0.030480
02/07/2018,09,0.029210
02/07/2018,10,0.029490
02/07/2018,11,0.027510
02/07/2018,12,0.025570
02/07/2018,13,0.025090
02/07/2018,14,0.023950
02/07/2018,15,0.023480
02/07/2018,16,0.023400
02/07/2018,17,0.026260
02/07/2018,18,0.032170
02/07/2018,19,0.033810
02/07/2018,20,0.029140
02/07/2018,21,0.027300
02/07/2018,22,0.024920
02/07/2018,23,0.023680
02/07/2018,24,0.023440
02/08/2018,01,0.023280
02/08/2018,02,0.022950
02/08/2018,03,0.023110
02/08/2018,04,0.023920
02/08/2018,05,0.025240
02/08/2018,06,0.031530
02/08/2018,07,0.043140
02/08/2018,08,0.037540
02/08/2018,09,0.034550
02/08/2018,10,0.031320
02/08/2018,11,0.028860
02/08/2018,12,0.026610
02/08/2018,13,0.025190
02/08/2018,14,0.024100
02/08/2018,15,0.023210
02/08/2018,16,0.023190
02/08/2018,17,0.024730
02/08/2018,18,0.030710
02/08/2018,19,0.030920
02/08/2018,20,0.028510
02/08/2018,21,0.026160
02/08/2018,22,0.023450
02/08/2018,23,0.021890
02/08/2018,24,0.022820
02/09/2018,01,0.022290
02/09/2018,02,0.021990
02/09/2018,03,0.021760
02/09/2018,04,0.022560
02/09/2018,05,0.023200
02/09/2018,06,0.030120
02/09/2018,07,0.039100
02/09/2018,08,0.030470
02/09/2018,09,0.029170
02/09/2018,10,0.028580
02/09/2018,11,0.027920
02/09/2018,12,0.026720
02/09/2018,13,0.025470
02/09/2018,14,0.024650
02/09/2018,15,0.024190
02/09/2018,16,0.024450
02/09/2018,17,0.024820
02/09/2018,18,0.030860
02/09/2018,19,0.029640
02/09/2018,20,0.026440
02/09/2018,21,0.024250
02/09/2018,22,0.022130
02/09/2018,23,0.021110
02/09/2018,24,0.020640
02/10/2018,01,0.019990
02/10/2018,02,0.020150
02/10/2018,03,0.020210
02/10/2018,04,0.020280
02/10/2018,05,0.020310
02/10/2018,06,0.021370
02/10/2018,07,0.023370
02/10/2018,08,0.023410
02/10/2018,09,0.024320
02/10/2018,10,0.024510
02/10/2018,11,0.023760
02/10/2018,12,0.023110
02/10/2018,13,0.022890
02/10/2018,14,0.022650
02/10/2018,15,0.022480
02/10/2018,16,0.022500
02/10/2018,17,0.023030
02/10/2018,18,0.027400
02/10/2018,19,0.025240
02/10/2018,20,0.023850
02/10/2018,21,0.023210
02/10/2018,22,0.021740
02/10/2018,23,0.021140
02/10/2018,24,0.021120
02/11/2018,01,0.020770
02/11/2018,02,0.020830
02/11/2018,03,0.020690
02/11/2018,04,0.020520
02/11/2018,05,0.020470
02/11/2018,06,0.021070
02/11/2018,07,0.021950
02/11/2018,08,0.022750
02/11/2018,09,0.023500
02/11/2018,10,0.023450
02/11/2018,11,0.023210
02/11/2018,12,0.022460
02/11/2018,13,0.022050
