DATE,HOUR,PRICE
09/21/2017,07,0.028410
09/21/2017,08,0.029460
09/21/2017,09,0.030600
09/21/2017,10,0.036120
09/21/2017,11,0.040480
09/21/2017,12,0.049180
09/21/2017,13,0.058260
09/21/2017,14,0.067780
09/21/2017,15,0.080860
09/21/2017,16,0.088960
09/21/2017,17,0.078620
09/21/2017,18,0.065680
09/21/2017,19,0.055460
09/21/2017,20,0.053720
09/21/2017,21,0.042910
09/21/2017,22,0.031180
09/21/2017,23,0.028230
09/21/2017,24,0.023910
09/22/2017,01,0.021150
09/22/2017,02,0.019670
09/22/2017,03,0.019100
09/22/2017,04,0.018840
09/22/2017,05,0.019840
09/22/2017,06,0.024790
09/22/2017,07,0.026960
09/22/2017,08,0.030330
09/22/2017,09,0.034830
09/22/2017,10,0.040880
09/22/2017,11,0.047220
09/22/2017,12,0.058580
09/22/2017,13,0.068570
09/22/2017,14,0.083730
09/22/2017,15,0.096400
09/22/2017,16,0.105650
09/22/2017,17,0.094080
09/22/2017,18,0.072510
09/22/2017,19,0.057980
09/22/2017,20,0.053350
09/22/2017,21,0.040550
09/22/2017,22,0.031480
09/22/2017,23,0.028600
09/22/2017,24,0.023730
09/23/2017,01,0.021370
09/23/2017,02,0.020600
09/23/2017,03,0.020020
09/23/2017,04,0.019070
09/23/2017,05,0.018960
09/23/2017,06,0.020180
09/23/2017,07,0.020470
09/23/2017,08,0.023560
09/23/2017,09,0.031920
09/23/2017,10,0.036360
09/23/2017,11,0.041010
09/23/2017,12,0.051160
09/23/2017,13,0.062900
09/23/2017,14,0.076840
09/23/2017,15,0.087530
09/23/2017,16,0.095450
09/23/2017,17,0.080970
09/23/2017,18,0.063920
09/23/2017,19,0.054180
09/23/2017,20,0.052830
09/23/2017,21,0.039520
09/23/2017,22,0.032160
09/23/2017,23,0.025820
09/23/2017,24,0.023110
09/24/2017,01,0.020040
09/24/2017,02,0.019100
09/24/2017,03,0.018720
09/24/2017,04,0.018140
09/24/2017,05,0.018270
09/24/2017,06,0.018800
09/24/2017,07,0.019940
09/24/2017,08,0.021070
09/24/2017,09,0.025310
09/24/2017,10,0.027300
09/24/2017,11,0.031920
09/24/2017,12,0.042570
09/24/2017,13,0.047520
09/24/2017,14,0.059150
09/24/2017,15,0.064760
09/24/2017,16,0.073390
09/24/2017,17,0.069650
09/24/2017,18,0.053740
09/24/2017,19,0.043950
09/24/2017,20,0.042100
09/24/2017,21,0.036880
09/24/2017,22,0.028150
09/24/2017,23,0.024150
09/24/2017,24,0.021140
09/25/2017,01,0.019720
09/25/2017,02,0.019360
09/25/2017,03,0.018800
09/25/2017,04,0.018640
09/25/2017,05,0.019400
09/25/2017,06,0.024630
09/25/2017,07,0.027720
09/25/2017,08,0.027850
09/25/2017,09,0.030280
09/25/2017,10,0.035450
09/25/2017,11,0.040180
09/25/2017,12,0.052560
09/25/2017,13,0.060790
09/25/2017,14,0.085900
09/25/2017,15,0.099050
09/25/2017,16,0.109580
09/25/2017,17,0.095710
09/25/2017,18,0.074470
09/25/2017,19,0.060520
09/25/2017,20,0.054090
09/25/2017,21,0.043840
09/25/2017,22,0.033740
09/25/2017,23,0.026690
09/25/2017,24,0.022860
09/26/2017,01,0.020330
09/26/2017,02,0.019540
09/26/2017,03,0.019010
09/26/2017,04,0.018760
09/26/2017,05,0.019750
09/26/2017,06,0.025070
09/26/2017,07,0.028380
09/26/2017,08,0.027180
09/26/2017,09,0.028910
09/26/2017,10,0.035380
09/26/2017,11,0.043210
09/26/2017,12,0.051360
09/26/2017,13,0.068960
09/26/2017,14,0.087230
09/26/2017,15,0.103000
09/26/2017,16,0.111170
09/26/2017,17,0.102000
09/26/2017,18,0.071680
09/26/2017,19,0.053830
09/26/2017,20,0.049950
09/26/2017,21,0.039350
09/26/2017,22,0.030220
09/26/2017,23,0.025590
09/26/2017,24,0.021690
09/27/2017,01,0.019930
09/27/2017,02,0.019020
09/27/2017,03,0.018560
09/27/2017,04,0.018270
09/27/2017,05,0.019220
09/27/2017,06,0.024310
09/27/2017,07,0.024490
09/27/2017,08,0.024180
09/27/2017,09,0.025020
09/27/2017,10,0.025450
09/27/2017,11,0.026130
09/27/2017,12,0.027190
09/27/2017,13,0.035260
09/27/2017,14,0.030010
09/27/2017,15,0.032860
09/27/2017,16,0.033470
09/27/2017,17,0.032270
09/27/2017,18,0.028500
09/27/2017,19,0.027200
09/27/2017,20,0.027340
09/27/2017,21,0.025420
09/27/2017,22,0.022990
09/27/2017,23,0.021800
09/27/2017,24,0.020080
09/28/2017,01,0.019630
09/28/2017,02,0.018850
09/28/2017,03,0.018300
09/28/2017,04,0.018510
09/28/2017,05,0.019480
09/28/2017,06,0.023700
09/28/2017,07,0.023980
09/28/2017,08,0.024310
09/28/2017,09,0.024930
09/28/2017,10,0.024780
09/28/2017,11,0.026380
09/28/2017,12,0.027000
09/28/2017,13,0.028480
09/28/2017,14,0.031430
09/28/2017,15,0.032600
09/28/2017,16,0.034480
09/28/2017,17,0.031820
09/28/2017,18,0.030720
09/28/2017,19,0.028720
09/28/2017,20,0.029610
09/28/2017,21,0.025890
09/28/2017,22,0.022630
09/28/2017,23,0.021500
09/28/2017,24,0.019770
09/29/2017,01,0.018480
09/29/2017,02,0.017510
09/29/2017,03,0.016960
09/29/2017,04,0.017310
09/29/2017,05,0.018540
09/29/2017,06,0.022020
09/29/2017,07,0.023930
09/29/2017,08,0.023480
09/29/2017,09,0.025110
09/29/2017,10,0.026190
09/29/2017,11,0.027590
09/29/2017,12,0.028940
09/29/2017,13,0.030500
09/29/2017,14,0.032380
09/29/2017,15,0.032600
09/29/2017,16,0.033010
09/29/2017,17,0.025580
09/29/2017,18,0.024470
09/29/2017,19,0.026500
09/29/2017,20,0.026800
09/29/2017,21,0.024020
09/29/2017,22,0.021700
09/29/2017,23,0.021010
09/29/2017,24,0.020070
09/30/2017,01,0.017450
09/30/2017,02,0.016540
09/30/2017,03,0.015790
09/30/2017,04,0.015750
09/30/2017,05,0.016090
09/30/2017,06,0.017820
09/30/2017,07,0.018700
09/30/2017,08,0.020560
09/30/2017,09,0.022870
09/30/2017,10,0.024020
09/30/2017,11,0.025070
09/30/2017,12,0.024810
09/30/2017,13,0.024590
09/30/2017,14,0.024640
09/30/2017,15,0.024670
09/30/2017,16,0.024630
09/30/2017,17,0.024480
09/30/2017,18,0.024470
09/30/2017,19,0.025020
09/30/2017,20,0.026240
09/30/2017,21,0.022080
09/30/2017,22,0.020430
09/30/2017,23,0.017800
09/30/2017,24,0.016930
10/01/2017,01,0.014340
10/01/2017,02,0.013660
10/01/2017,03,0.013430
10/01/2017,04,0.012750
10/01/2017,05,0.013550
10/01/2017,06,0.014920
10/01/2017,07,0.016350
10/01/2017,08,0.017730
10/01/2017,09,0.019850
10/01/2017,10,0.020800
10/01/2017,11,0.021370
10/01/2017,12,0.021600
10/01/2017,13,0.022040
10/01/2017,14,0.022190
10/01/2017,15,0.022610
10/01/2017,16,0.023370
10/01/2017,17,0.024750
10/01/2017,18,0.025840
10/01/2017,19,0.028020
10/01/2017,20,0.028290
10/01/2017,21,0.024360
10/01/2017,22,0.020560
10/01/2017,23,0.018650
10/01/2017,24,0.017350
10/02/2017,01,0.014810
10/02/2017,02,0.013710
10/02/2017,03,0.012900
10/02/2017,04,0.014190
10/02/2017,05,0.017390
10/02/2017,06,0.023070
10/02/2017,07,0.025370
10/02/2017,08,0.024760
10/02/2017,09,0.024360
10/02/2017,10,0.026350
10/02/2017,11,0.028180
10/02/2017,12,0.030830
10/02/2017,13,0.032230
10/02/2017,14,0.035300
10/02/2017,15,0.035540
10/02/2017,16,0.038170
10/02/2017,17,0.035490
10/02/2017,18,0.032630
10/02/2017,19,0.033390
10/02/2017,20,0.031540
10/02/2017,21,0.026740
10/02/2017,22,0.022100
10/02/2017,23,0.019730
10/02/2017,24,0.018270
10/03/2017,01,0.017230
10/03/2017,02,0.016080
10/03/2017,03,0.015560
10/03/2017,04,0.016300
10/03/2017,05,0.017720
10/03/2017,06,0.023630
10/03/2017,07,0.025180
10/03/2017,08,0.025460
10/03/2017,09,0.026890
10/03/2017,10,0.029190
10/03/2017,11,0.031780
10/03/2017,12,0.035210
10/03/2017,13,0.039670
10/03/2017,14,0.043490
10/03/2017,15,0.045120
10/03/2017,16,0.051620
10/03/2017,17,0.048740
10/03/2017,18,0.043720
10/03/2017,19,0.042680
10/03/2017,20,0.041940
10/03/2017,21,0.034190
10/03/2017,22,0.027650
10/03/2017,23,0.022860
10/03/2017,24,0.021280
10/04/2017,01,0.019260
10/04/2017,02,0.018630
10/04/2017,03,0.018050
10/04/2017,04,0.018340
10/04/2017,05,0.019730
10/04/2017,06,0.023790
10/04/2017,07,0.026460
10/04/2017,08,0.026120
10/04/2017,09,0.027980
10/04/2017,10,0.029750
10/04/2017,11,0.031760
10/04/2017,12,0.034390
10/04/2017,13,0.037500
10/04/2017,14,0.040460
10/04/2017,15,0.041430
10/04/2017,16,0.042680
10/04/2017,17,0.041040
10/04/2017,18,0.038280
10/04/2017,19,0.036560
10/04/2017,20,0.037330
10/04/2017,21,0.030620
10/04/2017,22,0.025540
10/04/2017,23,0.021740
10/04/2017,24,0.020310
10/05/2017,01,0.019190
10/05/2017,02,0.018470
10/05/2017,03,0.018350
10/05/2017,04,0.018490
10/05/2017,05,0.019310
10/05/2017,06,0.023170
10/05/2017,07,0.026910
10/05/2017,08,0.025460
10/05/2017,09,0.026830
10/05/2017,10,0.028000
10/05/2017,11,0.030500
10/05/2017,12,0.032130
10/05/2017,13,0.036600
10/05/2017,14,0.038940
10/05/2017,15,0.040840
10/05/2017,16,0.043150
10/05/2017,17,0.041730
10/05/2017,18,0.038720
10/05/2017,19,0.040000
10/05/2017,20,0.039230
10/05/2017,21,0.032070
10/05/2017,22,0.026480
10/05/2017,23,0.022750
10/05/2017,24,0.021110
10/06/2017,01,0.019840
10/06/2017,02,0.019550
10/06/2017,03,0.019300
10/06/2017,04,0.019270
10/06/2017,05,0.020120
10/06/2017,06,0.024710
10/06/2017,07,0.028760
10/06/2017,08,0.027780
10/06/2017,09,0.028360
10/06/2017,10,0.030100
10/06/2017,11,0.031260
10/06/2017,12,0.033930
10/06/2017,13,0.036680
10/06/2017,14,0.037110
10/06/2017,15,0.038230
10/06/2017,16,0.039060
10/06/2017,17,0.037900
10/06/2017,18,0.035280
10/06/2017,19,0.035090
10/06/2017,20,0.033380
10/06/2017,21,0.028790
10/06/2017,22,0.024410
10/06/2017,23,0.022690
10/06/2017,24,0.020820
10/07/2017,01,0.020140
10/07/2017,02,0.019580
10/07/2017,03,0.019230
10/07/2017,04,0.018970
10/07/2017,05,0.019180
10/07/2017,06,0.020900
10/07/2017,07,0.022330
10/07/2017,08,0.023330
10/07/2017,09,0.025850
10/07/2017,10,0.027290
10/07/2017,11,0.029250
10/07/2017,12,0.032390
10/07/2017,13,0.034690
10/07/2017,14,0.035990
10/07/2017,15,0.036470
10/07/2017,16,0.039050
10/07/2017,17,0.036130
10/07/2017,18,0.033260
10/07/2017,19,0.033590
10/07/2017,20,0.032100
10/07/2017,21,0.026900
10/07/2017,22,0.023990
10/07/2017,23,0.022460
10/07/2017,24,0.020020
10/08/2017,01,0.019290
10/08/2017,02,0.018830
10/08/2017,03,0.018360
10/08/2017,04,0.018210
10/08/2017,05,0.018140
10/08/2017,06,0.019230
10/08/2017,07,0.019440
10/08/2017,08,0.020290
10/08/2017,09,0.023640
10/08/2017,10,0.023960
10/08/2017,11,0.025420
10/08/2017,12,0.026120
10/08/2017,13,0.028150
10/08/2017,14,0.031430
10/08/2017,15,0.031790
10/08/2017,16,0.034610
10/08/2017,17,0.037850
10/08/2017,18,0.038680
10/08/2017,19,0.041440
10/08/2017,20,0.036410
10/08/2017,21,0.030640
10/08/2017,22,0.024920
10/08/2017,23,0.023520
10/08/2017,24,0.020930
10/09/2017,01,0.019760
10/09/2017,02,0.019610
10/09/2017,03,0.019410
10/09/2017,04,0.020080
10/09/2017,05,0.020830
10/09/2017,06,0.026100
10/09/2017,07,0.029400
10/09/2017,08,0.027340
10/09/2017,09,0.029080
10/09/2017,10,0.031650
10/09/2017,11,0.034650
10/09/2017,12,0.036550
10/09/2017,13,0.041200
10/09/2017,14,0.045670
10/09/2017,15,0.048180
10/09/2017,16,0.050140
10/09/2017,17,0.049470
10/09/2017,18,0.043850
10/09/2017,19,0.045380
10/09/2017,20,0.040790
10/09/2017,21,0.033440
10/09/2017,22,0.027130
10/09/2017,23,0.024670
10/09/2017,24,0.021840
10/10/2017,01,0.020470
10/10/2017,02,0.019440
10/10/2017,03,0.019140
10/10/2017,04,0.019120
10/10/2017,05,0.020930
10/10/2017,06,0.025370
10/10/2017,07,0.030120
10/10/2017,08,0.029190
10/10/2017,09,0.030380
10/10/2017,10,0.031800
10/10/2017,11,0.034470
10/10/2017,12,0.034140
10/10/2017,13,0.036580
10/10/2017,14,0.037920
10/10/2017,15,0.037240
10/10/2017,16,0.040380
10/10/2017,17,0.035680
10/10/2017,18,0.034440
10/10/2017,19,0.038440
10/10/2017,20,0.035460
10/10/2017,21,0.029440
10/10/2017,22,0.024560
10/10/2017,23,0.022660
10/10/2017,24,0.020910
10/11/2017,01,0.019810
10/11/2017,02,0.019170
10/11/2017,03,0.019120
10/11/2017,04,0.019340
10/11/2017,05,0.020840
10/11/2017,06,0.026520
10/11/2017,07,0.031150
10/11/2017,08,0.031050
10/11/2017,09,0.031750
10/11/2017,10,0.032070
10/11/2017,11,0.033590
10/11/2017,12,0.033670
