# {"t_start": 1562337504.3660805, "env_id": "EVCharging-v2"} 
r,l,t
-1.159167,13,627.604041
-1.071316,13,627.670748
-1.128711,12,627.739674
-0.847688,11,628.335969
-0.879408,16,628.396717
-0.8061,14,628.44946
-0.951631,15,628.51587
-0.843196,17,628.583655
-0.827088,16,628.660317
-0.833925,12,628.725435
-0.932642,13,629.161721
-0.950192,15,629.211397
-1.03991,14,629.257659
-1.072145,15,629.306169
-0.924809,14,629.351292
-1.023733,12,629.390795
-0.916073,16,629.441899
-1.030465,16,629.84977
-0.601122,17,629.904066
-0.680179,15,629.950995
-0.848519,16,630.000466
-0.922361,15,630.046468
-0.928652,14,630.089136
-0.827881,14,630.482271
-0.944088,15,630.530208
-0.814646,16,630.579804
-1.045929,14,630.62413
-0.9056,13,630.665287
-0.908932,13,630.730548
-0.8656,15,630.776329
-0.930722,15,631.171062
-0.794792,16,631.220972
-0.849862,15,631.268168
-1.022544,14,631.313075
-0.769767,15,631.35966
-0.904919,13,631.400867
-0.741903,14,631.443999
-0.942166,11,631.836642
-0.954206,12,631.878371
-0.776133,15,631.927557
-1.046706,14,631.971555
-0.849099,13,632.01318
-0.756577,13,632.054691
-1.100506,17,632.105971
-0.865679,15,632.502549
-1.325458,13,632.545446
-1.031543,12,632.584823
-1.081186,13,632.627163
-0.921299,13,632.668677
-1.124231,14,632.712316
-1.187365,14,632.756017
-0.9843,15,632.802186
-0.986378,15,633.197882
-0.985015,13,633.240549
-1.245304,14,633.284588
-1.184612,14,633.328918
-1.192585,13,633.370534
-0.99587,15,633.416859
-1.475077,16,633.464699
-1.042286,12,633.859547
-1.161036,14,633.925774
-0.935176,14,633.987909
-1.084122,12,634.031931
-1.329892,15,634.080465
-0.928447,13,634.124752
-1.061326,15,634.175207
-0.838741,14,634.67452
-1.074808,15,634.738438
-1.128219,12,634.792681
-1.251442,15,634.854863
-0.954566,15,634.919906
-1.032357,18,634.99101
-0.960115,15,635.051664
-1.035887,13,635.507429
-1.016697,12,635.54856
-1.074545,15,635.5969
-1.014419,13,635.643223
-0.966101,16,635.696874
-0.936062,14,635.765682
-0.924645,15,635.814669
-0.927602,15,636.221102
-0.802086,16,636.272792
-0.783503,14,636.318324
-0.880185,13,636.360757
-0.977058,12,636.400913
-0.875489,15,636.448159
-0.751784,11,636.483873
-0.871756,15,636.878465
-0.871054,15,636.927996
-0.778836,14,636.97387
-0.746455,13,637.01589
-0.725472,17,637.067753
-0.76794,14,637.112383
-0.682303,13,637.152737
-0.929283,15,637.56158
-1.348082,15,637.610809
-1.222543,12,637.650521
-1.450903,14,637.69464
-1.22643,14,637.73908
-1.219534,12,637.778022
-1.215773,16,637.827348
-1.281962,15,638.24344
-1.149876,12,638.297398
-1.093847,14,638.365739
-1.085519,14,638.418165
-1.097953,14,638.463004
-1.016076,14,638.50803
-1.134838,11,638.546222
-1.195368,13,638.591057
-1.209339,15,639.159695
-1.207929,16,639.218771
-1.199955,14,639.270887
-1.265366,13,639.324055
-1.237549,15,639.38387
-1.239351,13,639.436828
-0.807097,15,639.500933
-0.882738,13,640.509787
-0.826471,13,640.633581
-0.859722,15,640.726672
-0.880703,14,640.853628
-0.734217,14,640.929225
-0.890928,12,641.013721
-0.938732,15,641.075782
-1.226204,13,641.641179
-1.281247,12,641.683601
-1.276475,13,641.733065
-1.22568,16,641.789676
-1.098196,16,641.84123
-0.92875,16,641.893055
-1.134633,13,641.935568
-0.926392,14,642.3891
-0.949165,16,642.440424
-0.821755,12,642.480949
-0.973931,15,642.529104
-1.00461,16,642.580109
-0.870452,11,642.617068
-0.824425,14,642.661647
-0.882294,13,643.0636
-0.770047,15,643.112585
-0.855208,14,643.15716
-0.765167,13,643.198695
-0.951694,13,643.24368
-0.747808,12,643.284117
-0.759595,13,643.325524
-0.978276,15,643.371694
-0.887337,13,643.965016
-1.134459,16,644.02531
-1.052863,13,644.076441
-0.912116,13,644.129743
-0.985937,10,644.172906
-0.877706,16,644.250085
-1.027887,13,644.311223
-0.836287,14,644.863395
-1.060865,17,644.928928
-0.815472,13,644.980344
-0.881119,15,645.038931
-0.908601,15,645.097845
-0.875906,15,645.158829
-0.939195,14,645.215763
-0.913279,15,645.835833
-1.06146,12,645.909435
-0.816561,15,645.998016
-1.01705,15,646.087911
-0.986476,15,646.175812
-0.955055,15,646.273815
-0.811533,14,646.372696
-0.971607,14,647.331331
-0.995337,12,647.423057
-1.096875,14,647.51469
-1.000965,13,647.577842
-1.037432,17,647.658592
-1.054423,13,647.717311
-0.90037,15,647.808474
-0.95641,14,648.508181
-1.116282,13,648.570099
-1.062581,14,648.641303
-1.185288,14,648.71521
-1.208614,15,648.776918
-1.126662,14,648.832796
-1.020052,15,648.898109
-1.071562,13,649.519114
-1.030687,16,649.587243
-1.043822,14,649.652321
-1.008627,14,649.723233
-1.113497,14,649.821597
-1.083459,11,649.869887
-0.894951,16,649.926138
-0.769106,15,650.661922
-0.9833,15,650.784564
-0.724108,16,650.871008
-0.837807,13,650.943146
-0.936473,15,651.029006
-1.007058,14,651.098425
-0.903156,12,651.163387
-0.913659,12,651.721793
-0.508547,16,651.785672
-0.73011,14,651.842168
-0.959038,13,651.908334
-0.849591,14,652.009847
-0.879083,16,652.094479
-0.613452,12,652.161875
-0.960162,14,652.707984
-0.900276,11,652.764674
-1.133502,15,652.836158
-0.979423,14,652.895406
-1.145976,13,652.95051
-0.917319,16,653.010016
-1.024192,13,653.060668
-0.905555,17,653.125813
-0.748052,13,653.900654
-0.818861,14,654.022659
-0.775743,15,654.143444
-0.707157,12,654.236593
-0.775277,14,654.350662
-0.782556,13,654.463333
-0.837787,16,654.602313
-0.801456,12,655.252063
-0.941502,12,655.32343
-0.851837,14,655.378375
-1.023569,15,655.436873
-1.024259,13,655.504569
-0.871508,14,655.561247
-0.706102,12,655.610494
-0.557417,14,656.268082
-1.131862,15,656.329564
-0.821866,14,656.391806
-0.855774,13,656.470694
-1.221076,15,656.551184
-0.73638,12,656.605783
-1.205381,14,656.681601
-0.799186,14,656.759111
-0.893722,15,657.694628
-0.962215,14,657.78937
-1.076377,14,657.868843
-1.045744,14,657.929954
-0.945972,12,657.983294
-0.96355,14,658.045504
-1.113511,15,658.111974
-0.875192,13,659.154538
-0.983538,13,659.214621
-0.94327,13,659.277327
-1.075912,16,659.342033
-0.947195,15,659.451483
-0.949951,15,659.553602
-0.874013,15,659.623716
-0.817916,12,660.306055
-0.870566,12,660.365598
-0.890812,16,660.453148
-0.76673,16,660.516005
-0.84865,12,660.563958
-0.785763,15,660.630562
-0.81278,15,660.691547
-1.155701,14,661.411516
-1.246086,16,661.474555
-1.263236,17,661.5818
-1.023177,15,661.65696
-0.960277,14,661.720086
-0.992086,15,661.792503
-0.811885,14,662.441975
-1.141812,15,662.503091
-0.97638,14,662.569797
-0.96405,14,662.649289
-0.990355,15,662.711478
-0.967325,13,662.764487
-0.994592,15,662.848163
-0.996746,13,662.91223
-1.007145,13,663.648597
-1.066414,12,663.699511
-1.201525,13,663.785969
-1.269126,15,663.847749
-1.128963,14,663.921521
-1.2892,11,663.986639
-1.24149,16,664.055307
-0.966649,15,664.705493
-1.081004,14,664.776147
-1.326151,14,664.853719
-1.08276,12,664.913332
-1.112645,15,664.973311
-1.107724,12,665.029871
-1.053616,13,665.110599
-1.140453,12,665.769995
-1.407813,13,665.827778
-1.007215,14,665.889787
-1.056573,14,665.948803
-1.363359,14,666.003232
-1.362414,13,666.057603
-0.840603,14,666.114786
-1.183832,15,666.182168
-0.777087,13,667.06304
-0.798808,11,667.135981
-0.773697,15,667.22609
-0.720171,13,667.309336
-1.018766,14,667.385244
-0.863248,13,667.4361
-0.733087,14,667.487799
-1.234747,16,668.102092
-1.046332,15,668.171368
-1.146269,14,668.252678
-1.05715,13,668.310505
-1.210732,12,668.356778
-1.08245,13,668.407973
-1.2165,16,668.466958
-1.133197,14,669.479478
-0.710817,13,669.531893
-1.047775,14,669.595929
-0.856891,15,669.672826
-0.969474,18,669.754268
-0.922619,14,669.809081
-1.006305,17,669.870687
-0.882631,14,670.543804
-0.925884,14,670.600118
-1.019677,14,670.654953
-1.072682,15,670.71166
-1.134684,12,670.76009
-1.05553,13,670.810875
-0.890224,15,670.870557
-0.738682,16,671.479907
-0.804147,16,671.545955
-0.799566,11,671.591775
-0.882703,16,671.659792
-0.83917,12,671.710701
-0.710457,15,671.769465
-0.718631,14,671.824878
-0.936649,14,672.564645
-0.809821,14,672.664366
-0.831734,15,672.766623
-0.800752,13,672.857732
-0.594744,12,672.942935
-0.942325,17,673.008823
-0.930468,13,673.087043
-1.033797,15,673.775268
-1.027503,13,673.845818
-0.89528,17,673.980019
-0.952624,16,674.039054
-0.943033,12,674.083492
-0.995059,11,674.126398
-0.97209,12,674.173202
-1.046533,16,674.71863
-0.745487,14,674.773493
-0.807341,14,674.828589
-0.766189,17,674.892162
-0.791782,18,674.988885
-0.738451,12,675.048465
-0.813832,14,675.108915
-1.203935,14,675.766381
-1.240353,15,675.836807
-1.09278,15,675.898446
-1.005846,15,675.958755
-1.062092,14,676.027012
-1.167939,12,676.076494
-1.350957,14,676.132035
-1.075578,15,676.737507
-0.933601,14,676.834827
-0.776884,15,676.896426
-0.757267,15,676.968218
-0.904283,11,677.036811
-0.868262,15,677.099577
-0.896179,14,677.166931
-0.939507,13,677.8376
-1.231536,14,677.900517
-1.006953,15,677.961514
-1.263143,14,678.025627
-0.916314,14,678.093022
-1.161674,14,678.180952
-1.116267,14,678.24024
-0.838901,13,678.293473
-0.915401,14,678.922771
-1.018056,16,678.990739
-0.900376,11,679.038145
-0.784732,12,679.09858
-0.960826,14,679.176853
-0.948923,12,679.24096
-0.967324,14,679.316611
-0.899653,13,679.976682
-1.0208,13,680.033741
-0.952594,13,680.098883
-0.974869,12,680.149719
-0.882546,14,680.248375
-1.087126,14,680.304919
-1.114084,15,680.372637
-1.062255,11,680.416425
-0.941038,16,681.204836
-1.084824,14,681.261846
-0.990257,14,681.318902
-0.942972,16,681.38427
-0.760132,14,681.447551
-1.003747,14,681.515785
-1.338034,15,682.223303
-1.073943,15,682.283156
-1.085912,14,682.34929
-1.229746,14,682.409111
-1.155675,14,682.472779
-1.016594,13,682.5298
-1.064902,12,682.587968
-0.911368,13,682.651269
-0.843303,14,683.853372
-0.731197,12,683.906715
-0.798098,16,684.019385
-0.71768,13,684.137691
-0.715696,14,684.221999
-0.902143,14,684.296238
-0.800257,13,684.368105
-0.751889,13,685.097216
-0.826428,15,685.158504
-0.839074,10,685.200629
-0.64971,15,685.260308
-0.597051,14,685.319199
-0.796518,14,685.37903
-0.766288,13,685.434913
-0.79595,13,685.491322
-0.779963,15,686.089536
-0.946922,15,686.150473
-0.769247,14,686.212874
-0.849291,12,686.264946
-0.831929,14,686.323593
-0.797436,14,686.379736
-0.807564,13,686.43284
-0.745681,15,687.229945
-1.030525,14,687.321738
-0.700091,16,687.423235
-1.210888,14,687.493808
-0.948126,13,687.542643
-1.115148,14,687.594145
-1.210662,14,687.647457
-1.015309,15,688.318882
-0.900655,13,688.396235
-0.961566,16,688.475055
-1.025588,16,688.533703
-0.780055,13,688.583162
-1.029596,13,688.633767
-0.998507,15,688.689411
-0.843848,16,689.341521
-1.344843,13,689.39545
-1.218264,16,689.460152
-1.076673,13,689.51921
-0.852175,16,689.583433
-0.879547,17,689.652101
-1.163265,14,690.266242
-1.06637,13,690.327156
-0.892873,14,690.384811
-1.109286,15,690.445924
-0.981602,14,690.507117
-0.930604,14,690.565447
-0.938075,13,690.629596
-0.967767,12,690.698766
-1.137091,14,691.293466
-1.048561,12,691.344257
-0.886549,12,691.395369
-0.794337,14,691.45296
-1.02636,14,691.533304
-1.021353,15,691.624158
-1.051535,12,691.683248
-0.69006,15,692.310392
-0.775435,12,692.36688
-0.855737,13,692.433483
-0.818684,15,692.500171
-0.76139,13,692.56494
-0.8302,13,692.622489
-0.83362,15,692.706726
-1.017902,14,692.769145
-1.230596,14,693.473107
-0.788623,14,693.532461
-1.035286,15,693.593473
-0.972847,16,693.665464
-1.126568,13,693.72441
-0.863195,14,693.785364
-1.088966,13,693.845815
-0.945967,15,694.492893
-0.785408,12,694.54336
-0.744026,15,694.612108
-0.816611,15,694.677055
-0.910699,14,694.80564
-0.808503,15,694.960141
-0.676757,13,695.056221
-0.982942,16,695.670087
-1.042073,16,695.736127
-1.028137,14,695.800756
-0.902615,13,695.902763
-0.982938,13,695.961859
-0.850297,14,696.025646
-0.861297,16,696.090164
-0.838802,13,697.150539
-0.768788,14,697.216208
-0.680078,15,697.277497
-0.78086,14,697.335463
-0.799814,16,697.399304
-0.76829,16,697.460261
-0.708788,11,697.507185
-0.900091,15,698.074138
-0.842332,17,698.151389
-0.837858,14,698.219348
-0.67061,13,698.288105
-0.828143,15,698.345714
-0.741108,16,698.404417
-0.854997,15,698.959821
-0.791805,14,699.0242
-0.701741,17,699.09849
-0.783262,13,699.185577
-0.63839,15,699.263149
-0.873687,17,699.346431
-0.680971,15,699.43462
-0.880645,16,700.273006
-1.317698,14,700.343831
-1.020877,15,700.417538
-1.291409,14,700.490351
-1.298573,11,700.568303
-1.106685,12,700.634786
-1.368448,16,700.723883
-1.310241,11,701.27532
-1.114873,13,701.327153
-1.106032,14,701.382646
-1.152832,14,701.437643
-0.988944,17,701.503735
-1.126067,14,701.558935
-1.095906,16,701.621611
-1.191332,11,702.405842
-0.831118,12,702.463428
-0.866324,14,702.524722
-1.100181,15,702.589813
-0.943523,13,702.649182
-1.113256,16,702.719946
-1.186315,13,702.780326
-1.250502,13,702.83929
-1.203264,14,703.478372
-0.952069,14,703.537961
-1.170334,15,703.599107
-1.108052,14,703.665344
-0.976918,14,703.722952
-0.900569,17,703.847668
-0.821724,15,704.491954
-0.957519,16,704.56325
-0.823781,15,704.629073
-0.906533,13,704.689114
-0.821873,15,704.751547
-0.813099,15,704.865046
-0.843031,12,704.918231
-0.800321,15,705.768017
-0.852915,15,705.830505
-0.766241,14,705.898409
-0.838465,10,705.944684
-0.932635,16,706.025442
-0.803027,12,706.082237
-1.005282,13,706.147814
-0.828747,11,706.217857
-0.860835,12,707.001281
-0.904527,13,707.082402
-0.795975,12,707.135818
-0.761673,14,707.20025
-0.903983,12,707.253676
-0.79373,13,707.37383
-0.804335,14,707.495361
-0.88191,13,707.554016
-1.12025,14,708.180421
-1.178646,13,708.245847
-1.030744,11,708.295673
-1.062186,12,708.350022
-1.059437,16,708.41974
-1.05842,14,708.486195
-1.02418,15,708.577352
-1.102593,13,709.633018
-1.089052,17,709.706536
-1.122951,15,709.772687
-0.999009,14,709.855733
-1.145617,15,709.938792
-1.035692,14,710.014855
-1.052599,13,710.09413
-0.969149,13,710.860982
-1.065124,14,710.923642
-0.989124,14,710.984041
-1.03583,12,711.040122
-0.882189,12,711.108023
-1.016415,15,711.184298
-0.965611,14,711.280304
-0.708981,14,712.210091
-0.748965,14,712.284168
-0.917542,13,712.34599
-0.858927,13,712.410241
-0.716863,14,712.483984
-0.931998,13,712.5397
-0.72232,15,712.59805
-0.719665,16,712.660523
-1.124541,14,713.237185
-0.914507,12,713.289175
-1.024727,16,713.355534
-0.91309,15,713.425058
-1.099962,15,713.495339
-0.970149,14,713.569834
-0.925237,14,713.631198
-0.947869,13,714.15893
-0.828436,13,714.210368
-1.392709,15,714.269205
-0.885733,15,714.330029
-0.842357,13,714.381861
-0.892888,15,714.440886
-0.876759,11,714.485595
-1.087652,13,715.04459
-0.918459,13,715.096351
-0.87248,14,715.151716
-0.910459,13,715.20359
-1.002589,13,715.25584
-0.961601,15,715.315655
-1.012222,13,715.367216
-1.089414,12,715.415828
-1.085611,12,715.988721
-0.933148,15,716.046352
-1.191957,14,716.102153
-1.041816,13,716.154542
-0.958035,15,716.21664
-1.046702,15,716.277477
-1.052296,13,716.332399
-1.016956,14,717.022475
-0.976452,13,717.113157
-0.895377,12,717.170506
-0.835149,13,717.228454
-0.955028,12,717.305964
-0.841422,14,717.366356
-0.885028,12,717.419205
-1.077231,16,718.190201
-0.968235,11,718.237607
-0.895485,13,718.307708
-0.975551,14,718.426915
-1.048584,15,718.552266
-0.954137,13,718.660903
-1.105122,16,718.743809
-0.956058,13,718.801509
-0.410979,14,719.422117
-0.658884,14,719.479481
-0.843178,13,719.550431
-0.989981,15,719.636069
-0.625517,13,719.690266
-0.942961,13,719.751837
-0.711621,13,719.808207
-0.84358,13,720.485201
-0.88866,13,720.539515
-0.916439,15,720.604179
-0.871102,16,720.669688
-0.743253,12,720.726168
-0.849637,12,720.782745
-0.878221,14,720.849171
-0.713102,15,721.603969
-0.905507,15,721.696761
-0.815893,12,721.761581
-0.955876,16,721.845859
-0.883229,14,721.938619
-0.89493,16,722.023879
-0.804844,12,722.123984
-1.103837,13,722.71263
-1.172059,14,722.769556
-1.103834,17,722.839474
-1.105495,13,722.892942
-1.168879,12,722.942243
-1.210597,13,722.996594
-1.048847,14,723.058716
-0.989439,14,723.121485
-0.86542,16,723.721449
-0.913598,13,723.792208
-0.924666,15,723.872888
-0.888618,14,723.941447
-0.951152,13,723.999109
-0.869882,12,724.052926
-1.025892,14,724.118215
-0.777772,15,724.73836
-0.859035,13,724.804212
-0.994831,12,724.873235
-0.676156,13,724.949061
-0.745849,15,725.028474
-0.993197,13,725.107055
-0.532482,16,725.189264
-1.117617,15,725.819721
-1.194841,11,725.877848
-0.851988,14,725.94252
-0.784785,14,725.999998
-1.273508,13,726.041826
-1.261426,14,726.096077
-1.258843,15,726.144186
-0.812958,14,726.570673
-0.86394,15,726.619947
-0.894421,16,726.671655
-0.896102,10,726.707035
-0.77593,14,726.752974
-0.739251,14,726.798843
-0.779164,14,726.848048
-0.94617,17,727.436652
-0.981885,14,727.48233
-0.962723,14,727.528116
-0.961473,13,727.574538
-0.972744,11,727.611983
-1.055284,15,727.659972
-0.928403,14,727.703882
-1.020053,15,727.75077
-0.899832,13,728.168594
-0.969277,14,728.215637
-0.708157,11,728.25408
-0.945425,12,728.297846
-0.824865,14,728.353304
-0.74468,16,728.417493
-0.797319,13,728.466401
-0.692577,18,728.926683
-0.825696,15,728.98607
-0.740082,17,729.067107
-0.82371,15,729.118067
-0.768172,14,729.165446
-0.619601,15,729.214935
-0.792664,13,729.257656
-1.004546,14,729.688763
-1.008219,16,729.741956
-0.831304,14,729.796422
-0.932248,14,729.864379
-0.780985,14,729.913427
-0.890233,15,729.966555
-0.850995,14,730.014885
-0.983571,16,730.448014
-1.101489,18,730.506889
-0.916522,13,730.550373
-1.074346,14,730.598217
-0.943446,15,730.64795
-0.954691,12,730.700707
-1.107682,14,731.940206
-0.899322,12,732.044623
-1.01597,13,732.144762
-0.952982,14,732.25164
-0.99346,14,732.34571
-1.08611,14,732.426156
-1.075908,13,732.484732
-1.127505,14,732.545001
-1.035034,14,733.725191
-1.050101,15,733.833111
-1.037469,12,733.9189
-1.005418,14,734.022373
-0.945843,15,734.147179
-1.093753,13,734.277237
-1.086195,12,734.374999
-1.014978,16,735.441339
-1.07846,15,735.547048
-0.928392,14,735.613821
-1.021863,12,735.67049
-0.943823,10,735.718127
-1.179932,15,735.783921
-0.955006,16,735.855167
-0.900756,19,736.706058
-0.757818,13,736.770956
-0.905737,16,736.845087
-0.872871,15,736.911923
-0.975046,14,736.973658
-0.871575,15,737.036267
-0.954892,14,737.096281
-0.761994,15,737.673241
-0.688383,13,737.726803
-1.096754,13,737.780082
-0.869088,12,737.832546
-0.926065,14,737.890834
-0.962061,14,737.952306
-0.746788,12,738.003713
-1.107586,14,738.606192
-1.060179,15,738.668091
-1.113439,13,738.72208
-0.985749,13,738.776406
-1.035944,11,738.824527
-1.106112,15,738.884914
-1.128169,12,738.937619
-1.217809,14,738.995932
-0.871572,12,739.592049
-0.993935,16,739.661356
-0.847906,15,739.723362
-0.792764,14,739.7811
-0.89164,14,739.842319
-0.950036,15,739.910351
-0.922218,14,739.990619
-0.752188,13,740.595858
-1.063057,15,740.659863
-0.971585,13,740.714595
-0.954352,15,740.776426
-0.873143,12,740.827654
-0.823778,16,740.891747
-0.905801,17,740.969424
-1.058639,12,741.614674
-0.918994,14,741.696752
-0.939043,14,741.765323
-0.901232,14,741.826382
-1.067596,15,741.905912
-1.001878,13,741.973001
-1.040903,13,742.035287
-0.930951,14,743.00345
-1.090245,15,743.121948
-0.805333,13,743.217813
-0.919318,15,743.32631
-0.902617,17,743.451862
-1.167581,14,743.57731
-1.019734,12,743.683162
-1.172451,15,744.653142
-1.230236,14,744.759485
-1.102986,13,744.854044
-1.045524,14,744.955579
-1.112667,15,745.058705
-1.048035,15,745.19711
-1.115259,14,745.301369
-1.180009,14,746.266019
-1.188785,14,746.374289
-0.71091,13,746.484028
-0.814217,14,746.582641
-1.184439,16,746.702003
-0.792099,14,746.800819
-0.738665,12,746.898931
-0.787657,11,746.99884
-0.911368,11,748.068945
-1.01402,13,748.173474
-1.022846,13,748.273987
-1.025051,15,748.372123
-0.956096,13,748.470347
-1.026614,13,748.558052
-0.822089,11,748.641462
-0.520131,14,749.708279
-0.95507,14,749.78993
-0.810451,15,749.85718
-0.773677,15,749.960337
-0.743776,14,750.024638
-0.734285,15,750.104703
-0.764575,14,750.174214
-0.657668,14,751.229176
-1.202908,15,751.327407
-1.021215,15,751.433509
-0.94482,16,751.510859
-0.975751,13,751.588483
-0.788866,13,751.661672
-0.956398,12,751.751807
-0.863979,16,753.083831
-1.112029,14,753.179723
-1.076162,14,753.269664
-0.991503,15,753.373487
-0.956949,13,753.485742
-1.006151,14,753.585922
-0.979751,13,753.661605
-1.069856,16,754.568333
-1.121916,15,754.681528
-1.090804,14,754.780009
-1.019304,14,754.874608
-1.109552,16,754.985927
-0.995809,12,755.074539
-0.954119,14,755.166014
-1.03654,15,756.810414
-1.06812,12,756.899507
-0.874832,12,756.993571
-0.874484,16,757.118145
-0.842749,13,757.216331
-0.985555,13,757.315541
-0.948213,14,757.421842
-1.006824,14,757.524632
-0.821342,11,759.291803
-1.108855,15,759.402249
-0.920256,13,759.502317
-0.816379,14,759.614601
-1.084885,15,759.755656
-1.000778,16,759.876382
-0.786112,11,759.9708
-0.827633,14,761.775047
-0.96367,14,761.925216
-1.053724,13,762.054184
-0.915688,14,762.162536
-0.818409,16,762.27746
-0.861579,12,762.381323
-0.900663,16,762.541954
-1.059749,15,763.900556
-0.841633,13,763.991442
-0.724152,13,764.088622
-0.641249,14,764.211061
-0.694439,13,764.328662
-0.889891,15,764.438339
-1.041982,14,764.547588
-1.096079,13,764.643903
-0.801409,18,766.232534
-0.720039,14,766.374984
-0.712995,14,766.51976
-0.84727,13,766.63347
-0.970638,13,766.803477
-0.788035,14,766.907691
-0.984186,14,767.009643
-1.178413,16,768.441698
-1.071814,15,768.555717
-1.189819,15,768.661969
-1.008855,15,768.770368
-0.975397,13,768.861353
-1.082866,13,768.955628
-0.941553,14,769.058875
-0.549252,16,770.623794
-0.847344,15,770.750649
-0.757566,11,770.840639
-0.85462,12,770.943973
-0.843082,13,771.040734
-0.69558,14,771.144557
-0.708331,16,771.258037
-1.002234,13,772.705554
-1.168064,14,772.813318
-1.004565,15,772.924801
-1.096221,15,773.03152
-1.04421,12,773.120242
-1.148663,14,773.224702
-0.982672,14,773.325683
-0.932659,16,774.878132
-0.7989,16,774.997078
-0.797728,13,775.097677
-0.893043,16,775.218405
-0.934741,16,775.338043
-0.745578,16,775.458266
-0.893053,14,776.914641
-0.999187,14,777.022861
-0.953432,14,777.124988
-0.812351,14,777.222379
-0.889078,14,777.328436
-0.886186,14,777.427199
-0.87267,13,777.523624
-0.854004,13,777.619621
-0.983138,14,779.264766
-1.281207,15,779.382107
-1.026681,14,779.482011
-1.170529,14,779.583661
-1.11352,14,779.680033
-0.990015,13,779.782044
-1.136766,13,779.901418
-1.249156,16,781.556798
-1.175215,16,781.672063
-1.132675,13,781.772633
-1.106185,12,781.858884
-0.922948,13,781.951726
-1.014336,12,782.043366
-0.941609,14,782.146885
-0.98665,18,783.839207
-0.859479,11,783.973344
-0.977074,16,784.125247
-1.062778,16,784.269517
-0.89192,11,784.358401
-1.051459,15,784.47034
-1.013228,14,784.577054
-0.950233,14,786.068915
-1.077553,12,786.159945
-1.089601,14,786.261652
-1.296146,15,786.373975
-1.15243,13,786.470613
-1.194098,14,786.580096
-1.287375,14,786.714786
-1.146724,15,788.122916
-1.235052,11,788.210088
-1.088519,13,788.31068
-1.185603,14,788.451906
-1.074266,11,788.555116
-1.191125,15,788.675337
-1.213372,16,788.802286
-1.053853,17,788.935609
-0.955313,16,789.741875
-0.873649,17,789.839322
-0.946124,14,789.959145
-1.116319,13,790.099707
-0.908663,13,790.206136
-1.020333,13,790.296444
-0.747696,15,790.3949
-1.337617,19,791.200814
-0.992943,14,791.324179
-1.104901,13,791.445029
-1.130856,14,791.567541
-0.973517,13,791.649541
-0.997767,14,791.742945
-0.969814,14,792.602725
-1.064101,16,792.66115
-0.944541,13,792.708331
-1.096537,13,792.757938
-1.054968,14,792.80865
-0.995066,16,792.862754
-0.971554,14,792.915531
-0.892955,14,793.891084
-0.807966,15,793.989611
-0.71203,15,794.060434
-0.737089,15,794.148461
-0.760578,14,794.238806
-0.809964,14,794.299828
-0.809313,15,794.352646
-1.094713,14,794.811303
-1.038372,14,794.861917
-0.984941,12,794.904753
-0.87955,14,794.954371
-1.103985,12,794.996779
-1.009426,14,795.046277
-1.254178,13,795.090276
-0.974594,16,795.141913
-1.149751,16,795.691194
-1.164178,14,795.749576
-1.084733,14,795.799295
-1.073853,13,795.844167
-1.212731,15,795.894663
-1.052439,13,795.939391
-1.166788,14,795.985568
-0.982023,12,796.433349
-0.955547,16,796.502592
-0.93799,16,796.569424
-0.898312,14,796.617742
-1.067839,13,796.66351
-0.935799,15,796.724758
-1.058018,14,796.800724
-1.113947,17,797.258393
-1.177078,15,797.313822
-1.016163,13,797.359908
-1.054341,13,797.408654
-0.961688,16,797.462754
-1.024903,15,797.512197
-0.985084,13,797.555842
-0.921622,15,798.027565
-0.897911,15,798.079278
-0.997564,12,798.125055
-0.8351,13,798.1699
-0.904171,14,798.216389
-0.925142,14,798.26655
-0.986934,15,798.317835
-0.91133,16,798.732883
-1.110304,16,798.78823
-1.013485,13,798.832775
-0.983211,14,798.902307
-1.095682,15,798.951713
-1.038173,13,798.994645
-1.127737,15,799.041776
-0.923008,16,799.467275
-1.004773,13,799.512036
-0.957619,13,799.556672
-0.948021,14,799.602363
-1.01294,15,799.650797
-0.872608,13,799.693654
-0.929244,14,799.741442
-1.286584,17,800.201147
-1.084681,14,800.285533
-1.004673,17,800.371334
-1.067844,13,800.440213
-0.955218,14,800.516257
-1.138726,14,800.588166
-0.875724,15,801.276276
-1.023139,13,801.346716
-1.071636,14,801.425106
-1.02313,12,801.488689
-0.95596,16,801.570495
-0.886769,11,801.630226
-0.953576,14,801.700903
-1.073388,15,801.77967
-0.98156,15,802.422499
-1.039969,13,802.493767
-1.072367,12,802.557248
-1.127655,15,802.633491
-1.093079,12,802.69748
-1.034961,13,802.776992
-1.117286,13,802.844058
-0.677568,14,803.548673
-0.642003,13,803.627758
-0.721051,14,803.716905
-0.799062,12,803.801378
-0.962298,16,803.916432
-0.70496,15,804.033206
-0.850338,14,804.125524
-0.776237,12,804.214506
-1.026394,16,805.169247
-0.995543,11,805.264488
-1.186361,14,805.391876
-1.133406,13,805.499686
-1.022761,13,805.60171
-1.074914,14,805.66238
-1.129083,13,805.718422
-0.937385,14,806.239433
-0.842076,15,806.305225
-0.859579,13,806.361437
-1.087882,14,806.417754
-1.014219,14,806.47173
-0.853867,13,806.522573
-0.86546,14,806.57722
-0.988967,16,807.051805
-0.843735,16,807.105425
-0.991823,17,807.160197
-1.029561,12,807.204185
-1.067933,13,807.252079
-0.96301,14,807.299431
