# {"t_start": 1562337504.3654656, "env_id": "EVCharging-v2"} 
r,l,t
-0.762763,12,245.043412
-1.021765,17,245.093442
-0.871811,14,245.137185
-0.756244,12,245.532981
-0.822166,15,245.604165
-0.784256,13,245.66163
-0.667386,15,245.712837
-0.789274,13,245.753244
-0.892287,13,245.80045
-0.737638,12,245.845802
-0.842493,14,245.890683
-0.710238,14,246.353243
-0.677922,12,246.397768
-0.451643,15,246.454098
-0.887686,14,246.497638
-0.78348,15,246.543203
-0.829946,16,246.595026
-0.628354,14,246.643239
-0.830036,12,247.133044
-0.930131,15,247.179014
-0.741193,12,247.226445
-0.860633,15,247.277242
-0.982211,16,247.327337
-0.793621,14,247.372753
-0.797382,14,247.415498
-1.080926,14,247.890471
-1.003418,13,247.930859
-0.633323,15,247.98161
-1.002872,12,248.021854
-0.661594,14,248.065523
-0.445313,16,248.113735
-0.716631,16,248.165833
-0.767485,12,248.60486
-0.755874,14,248.648321
-0.850028,13,248.689885
-0.898017,14,248.737222
-0.911179,13,248.780509
-0.926949,15,248.827777
-0.952685,13,248.869021
-0.910879,14,249.289067
-0.733062,10,249.322227
-0.625207,12,249.360439
-0.609202,13,249.401052
-0.668101,15,249.449477
-0.79701,12,249.490101
-0.760178,14,249.537672
-0.757152,17,249.593401
-0.971629,14,250.007388
-0.969404,13,250.051754
-0.840592,14,250.096849
-1.017318,15,250.147947
-0.899743,14,250.194775
-0.995682,15,250.247487
-1.013899,15,250.299684
-1.010015,14,250.714093
-0.809056,10,250.767022
-0.841491,14,250.815819
-0.900631,12,250.857352
-0.847884,11,250.897192
-0.97773,16,250.954077
-0.9211,15,251.00528
-0.926735,17,251.430513
-0.985108,14,251.478482
-1.072787,15,251.524852
-1.029973,14,251.567945
-0.897125,15,251.614368
-0.887864,14,251.657511
-0.967682,13,251.698121
-1.145562,15,252.109549
-1.142318,15,252.155513
-0.994018,12,252.193703
-1.051616,13,252.237381
-1.052042,13,252.303819
-0.993883,15,252.362409
-1.128442,14,252.406723
-1.124502,16,252.818678
-0.764115,14,252.861721
-0.912456,15,252.907158
-0.903074,12,252.94488
-0.927557,13,252.985658
-1.023041,12,253.023329
-0.898613,12,253.075759
-0.901132,13,253.120733
-0.953484,12,253.538321
-0.964529,14,253.581375
-1.016195,15,253.626133
-0.825515,16,253.675613
-0.882202,14,253.724281
-1.017595,16,253.777083
-1.062329,17,253.877708
-0.954456,15,254.408207
-0.756143,12,254.47421
-0.981217,15,254.539642
-0.984487,16,254.596022
-0.793246,13,254.65432
-0.749332,13,254.714362
-0.767286,14,254.777472
-0.914361,15,255.354695
-0.856497,15,255.424954
-0.928741,14,255.53281
-0.945032,14,255.632322
-0.935355,13,255.700288
-0.927143,10,255.758444
-1.157887,15,255.844115
-1.044025,10,256.419208
-0.980415,13,256.468068
-0.807517,15,256.528543
-1.057749,16,256.582831
-1.02907,14,256.651748
-1.005321,14,256.714057
-1.039967,16,256.782922
-0.966714,13,257.335407
-1.205382,15,257.393343
-1.073625,12,257.436788
-1.043202,15,257.492067
-1.011433,13,257.544674
-1.081223,10,257.584142
-1.154231,13,257.648141
-1.133269,13,257.720684
-0.71669,14,258.299382
-0.799998,12,258.343807
-0.84757,12,258.387884
-0.635213,11,258.429679
-0.821706,14,258.499908
-0.787578,15,258.57628
-0.880893,15,258.633107
-0.846638,13,258.678816
-0.866357,15,259.198457
-0.763015,11,259.251522
-0.702357,15,259.305294
-0.958774,16,259.360793
-0.845969,14,259.408748
-0.942714,15,259.457923
-0.953214,13,259.502381
-0.894547,16,260.012176
-1.031349,14,260.077477
-0.823858,14,260.150037
-0.827151,16,260.221888
-0.849484,15,260.273473
-0.827117,15,260.325958
-0.712974,15,260.823666
-0.833291,14,260.873036
-1.021221,16,260.928708
-0.979638,12,260.969537
-0.932311,13,261.015132
-1.053287,12,261.06395
-0.93583,17,261.141506
-0.660531,14,261.769753
-0.842609,16,261.828305
-0.883511,13,261.875454
-0.705508,16,261.939173
-0.872168,15,262.020897
-0.88782,16,262.102029
-1.115322,17,262.205131
-0.888369,14,262.781915
-0.868075,12,262.830191
-1.015178,11,262.876755
-0.896285,14,262.926752
-0.811423,15,262.980767
-0.900719,14,263.043128
-0.897066,14,263.115164
-1.010438,14,263.638048
-1.164943,12,263.679962
-1.168004,14,263.735709
-1.138242,15,263.789554
-1.101236,13,263.840169
-1.082334,14,263.887828
-1.01335,14,263.936332
-1.262636,18,264.607195
-0.907909,15,264.663716
-0.997476,14,264.713144
-1.171458,13,264.758799
-0.995197,14,264.809713
-1.107635,14,264.873158
-1.028434,16,264.97589
-1.038787,12,265.019104
-0.856031,12,265.539154
-0.893701,13,265.583913
-0.841802,12,265.627084
-0.879826,15,265.690926
-0.980948,15,265.764121
-0.903514,12,265.817981
-0.596147,12,265.861837
-0.834872,15,266.382461
-0.829089,16,266.477952
-0.896963,14,266.56417
-1.035078,11,266.622228
-1.00962,14,266.710708
-0.75136,15,266.783321
-0.850593,15,266.87201
-0.901638,15,267.366815
-1.022912,13,267.426336
-1.019434,15,267.478608
-0.768745,17,267.541614
-1.081119,13,267.586869
-0.916183,16,267.66684
-0.980861,15,267.739269
-1.124457,13,268.352849
-0.975621,15,268.416355
-0.946192,15,268.467918
-0.922837,15,268.517627
-0.903474,13,268.586413
-1.025317,14,268.639639
-1.095766,13,268.684413
-0.84574,15,269.761638
-0.777693,14,269.871031
-0.94109,13,269.974993
-0.614962,11,270.052226
-0.812409,14,270.118015
-0.849908,16,270.223672
-0.810395,13,270.30984
-0.954987,18,271.216282
-0.994959,12,271.288179
-0.953783,14,271.383167
-0.785844,14,271.452595
-0.98967,14,271.503287
-0.890203,15,271.558145
-0.826034,15,271.613451
-1.048897,15,272.280382
-0.974706,13,272.351363
-0.743997,10,272.417295
-0.690728,12,272.485996
-1.155311,15,272.546896
-0.69452,18,272.634133
-1.058089,15,272.690591
-0.918691,12,273.279289
-0.909996,14,273.345327
-1.004205,13,273.403891
-0.964433,12,273.460527
-1.040683,15,273.542891
-1.000233,12,273.604577
-0.875719,14,273.673965
-0.985081,13,273.725454
-1.106373,16,274.274126
-0.984083,14,274.323833
-0.965217,13,274.375735
-1.084325,13,274.42141
-0.973749,18,274.485318
-0.954826,13,274.580698
-0.97789,14,274.642294
-0.9075,12,275.569957
-1.030909,14,275.65852
-0.911609,13,275.72306
-1.233771,16,275.775823
-1.067163,16,275.830094
-0.962559,15,275.882081
-0.846294,14,275.95091
-0.744852,15,276.736692
-0.755148,13,276.799259
-0.761963,14,276.862584
-0.882627,13,276.925294
-0.772164,14,277.018436
-0.816136,12,277.107738
-0.851023,13,277.210446
-1.148115,14,277.690502
-0.936852,13,277.735865
-0.935405,13,277.788967
-1.069784,15,277.842613
-0.812156,13,277.895762
-0.958881,13,277.94959
-0.962201,14,278.016987
-0.990825,12,278.080142
-0.960797,14,278.601634
-0.993678,13,278.646337
-0.882325,13,278.690766
-0.971941,14,278.737082
-1.151587,14,278.783039
-0.99377,13,278.82885
-0.879111,13,278.874443
-0.803404,12,279.397025
-1.166679,14,279.445865
-0.941672,15,279.4962
-0.981619,15,279.54588
-0.92404,15,279.596915
-0.962994,16,279.650807
-1.094704,15,279.701648
-1.00853,14,280.226432
-0.854267,12,280.268171
-0.943222,14,280.314874
-0.805342,14,280.362282
-0.79653,13,280.407995
-0.709977,15,280.456164
-0.892502,11,280.494474
-0.889436,13,280.539252
-0.980335,17,281.041052
-1.107206,14,281.087006
-1.176892,12,281.127909
-1.24968,13,281.172273
-0.923511,14,281.218554
-1.12684,12,281.25942
-1.07309,13,281.303103
-1.044547,15,281.790347
-0.758103,15,281.840761
-0.958655,14,281.886732
-0.909436,13,281.930707
-0.778871,14,281.976612
-0.979692,13,282.019925
-0.908994,13,282.063823
-1.114393,13,282.540892
-1.201545,14,282.586977
-1.259723,16,282.638056
-1.050578,13,282.681594
-1.079614,13,282.725032
-1.013773,13,282.768545
-1.076041,15,282.818134
-1.157992,14,283.298426
-1.143138,13,283.342633
-0.982243,14,283.388047
-1.364313,17,283.442569
-0.972723,13,283.48604
-0.751984,15,283.535713
-0.911176,15,283.583672
-0.938932,14,284.063216
-0.943223,13,284.106736
-1.017636,18,284.164368
-0.990435,13,284.208894
-0.982083,15,284.258697
-1.001409,13,284.304519
-0.978484,14,284.353236
-0.958246,13,284.838134
-0.890548,12,284.892637
-1.102502,13,284.954211
-1.035781,15,285.024514
-1.064845,14,285.096188
-0.972721,14,285.168016
-0.966157,11,285.218173
-1.101809,16,285.272346
-0.805659,14,285.753777
-0.911335,15,285.80353
-0.995229,16,285.85747
-1.035945,14,285.905845
-0.695045,14,285.953958
-0.92752,14,286.000172
-1.225561,13,286.045546
-1.058306,13,286.52827
-1.180491,13,286.572687
-1.14646,14,286.621194
-1.133494,13,286.679188
-1.190885,14,286.747462
-1.212863,16,286.824652
-1.187606,15,286.896585
-1.095854,14,287.440781
-1.130888,15,287.508913
-0.9945,12,287.570634
-1.056501,12,287.631999
-0.973,12,287.694865
-0.946961,15,287.767903
-1.069315,15,287.834384
-1.215998,11,287.884919
-0.892313,15,288.311954
-0.57284,16,288.36039
-0.832562,16,288.411805
-0.8677,14,288.454984
-0.849479,10,288.487654
-0.916275,14,288.530636
-0.810428,15,288.576017
-0.784592,13,288.964801
-0.908834,14,289.007815
-0.78716,14,289.050612
-0.927328,15,289.095734
-0.938932,11,289.130875
-0.930093,16,289.17889
-1.000172,14,289.222081
-0.817139,15,289.621796
-0.948024,14,289.66443
-0.988061,15,289.709902
-0.834937,13,289.750017
-0.969686,16,289.797695
-0.914799,14,289.841027
-1.133072,10,289.874425
-1.211646,10,290.245328
-1.237415,14,290.287708
-1.325748,13,290.328724
-1.163318,16,290.376457
-1.124103,16,290.424509
-1.260769,13,290.464902
-1.15923,14,290.507647
-0.757571,11,290.894314
-0.991329,16,290.942419
-0.904889,15,290.987395
-0.895729,15,291.032832
-0.812634,13,291.073009
-1.037838,18,291.126745
-0.861196,16,291.175561
-1.239416,13,291.562502
-1.03106,15,291.608121
-1.124165,14,291.651009
-1.103094,14,291.693975
-0.995692,15,291.740013
-1.170775,14,291.782685
-1.1026,15,291.829046
-1.139153,16,292.286456
-1.193051,14,292.330469
-1.162787,15,292.375828
-0.95992,13,292.415864
-1.122024,14,292.460079
-1.063117,16,292.508853
-1.074741,14,292.552425
-1.071908,14,292.947069
-1.242972,13,293.05124
-1.030215,14,293.094257
-1.062198,14,293.137208
-1.263118,12,293.1748
-1.067359,12,293.21331
-0.999037,12,293.250875
-0.948748,18,293.648872
-1.043623,14,293.692637
-1.044471,12,293.730468
-1.011071,14,293.773508
-0.884591,15,293.819651
-0.807861,14,293.862643
-0.995614,15,293.907938
-1.106995,12,294.288135
-1.161408,13,294.329534
-1.250818,14,294.371936
-1.056839,13,294.412172
-0.917239,12,294.450196
-1.104985,14,294.493165
-1.010731,14,294.536124
-1.115978,15,294.581383
-0.965432,13,294.968617
-1.145297,16,295.016887
-0.958724,13,295.056947
-0.930132,13,295.096704
-1.063836,13,295.137201
-0.991422,14,295.17991
-1.060031,14,295.223411
-1.051018,14,295.619906
-0.931384,12,295.6578
-0.774482,14,295.70166
-1.016691,15,295.747765
-0.931874,12,295.785334
-0.990671,10,295.818583
-0.996981,15,295.865421
-0.891373,15,295.910848
-1.061182,14,296.305486
-0.982719,16,296.353837
-1.080114,16,296.402014
-1.139196,12,296.439789
-0.967012,14,296.483006
-0.967076,14,296.527699
-1.107397,12,296.56564
-0.895931,11,296.954423
-0.907817,13,296.994806
-0.981674,12,297.032743
-0.962722,13,297.07333
-0.81953,14,297.11632
-0.890588,14,297.160336
-0.87606,15,297.205859
-1.056447,12,297.599014
-0.972474,15,297.644731
-1.033115,15,297.690198
-0.999603,13,297.731024
-0.982657,13,297.771079
-0.829802,14,297.81394
-0.881783,16,297.862914
-0.529458,15,298.260018
-0.851017,15,298.305812
-0.907172,13,298.347109
-0.754726,13,298.387367
-0.77522,13,298.427958
-0.745445,15,298.473184
-0.681489,12,298.511138
-0.989722,16,298.559416
-1.067745,13,298.950541
-1.122388,12,298.988374
-1.238052,15,299.034605
-0.992894,13,299.07497
-1.114338,10,299.107897
-1.022422,15,299.153692
-1.070037,14,299.197345
-1.032282,14,299.586668
-1.013833,13,299.627159
-1.113496,15,299.672013
-1.132218,15,299.717803
-1.059296,14,299.761284
-0.981046,16,299.808633
-0.913374,13,299.849828
-1.139267,13,300.232556
-1.293001,18,300.285876
-0.905119,13,300.328094
-1.160798,13,300.369571
-1.272318,11,300.405451
-1.292896,15,300.451625
-0.966829,14,300.49499
-1.095751,14,300.883437
-1.08371,16,300.930973
-1.02849,13,300.970594
-1.034058,16,301.018758
-1.031443,15,301.064372
-0.977,13,301.104361
-1.027559,13,301.144971
-0.907625,13,301.539775
-0.950478,15,301.584635
-1.049,14,301.627459
-1.108586,16,301.675206
-0.962957,14,301.71867
-1.002876,15,301.765232
-0.874775,13,301.805501
-0.903171,14,302.191543
-1.231295,14,302.234376
-1.18574,14,302.28077
-1.267267,13,302.321283
-1.336377,15,302.366916
-1.510848,17,302.418612
-1.383383,13,302.459337
-1.146908,13,302.841788
-1.306407,13,302.882575
-1.146591,17,302.933464
-1.129226,14,302.976258
-1.159603,14,303.019884
-1.139175,14,303.062694
-1.202727,16,303.110456
-1.232492,15,303.511308
-1.085998,14,303.554122
-1.190163,15,303.599077
-1.271178,16,303.647403
-1.114136,13,303.687512
-1.118428,14,303.73064
-1.206496,12,303.768037
-1.129998,14,304.154487
-1.154051,14,304.197496
-1.150972,14,304.24051
-0.850863,14,304.282984
-1.033401,15,304.329128
-1.035423,14,304.372182
-1.145972,14,304.415378
-1.316128,14,304.80722
-1.313896,13,304.849634
-1.304026,13,304.890084
-1.276464,14,304.932811
-1.452844,15,304.977775
-1.260153,15,305.0231
-1.178254,18,305.076031
-1.032189,13,305.529526
-0.993681,15,305.576126
-0.924352,16,305.624365
-0.907946,14,305.667143
-0.722579,11,305.703343
-0.901783,15,305.748304
-0.950622,15,305.79359
-1.263304,16,306.198047
-1.079007,12,306.236405
-0.784801,14,306.279333
-0.774101,15,306.326432
-0.657169,14,306.369385
-1.102471,15,306.414735
-1.13845,16,306.46263
-0.989407,12,306.852618
-1.108983,14,306.895552
-0.963602,15,306.94105
-1.151916,16,306.988695
-1.144581,14,307.031526
-1.025988,13,307.071569
-1.082905,14,307.114266
-0.977194,12,307.152003
-1.163528,16,307.559478
-1.077365,16,307.607702
-1.197341,15,307.653087
-1.017596,14,307.696056
-1.092633,14,307.738631
-0.911496,14,307.782221
-1.199745,14,308.158442
-1.101619,14,308.202484
-1.180643,17,308.252992
-1.198493,16,308.30147
-1.111075,15,308.348384
-0.995055,15,308.394279
-1.088224,16,308.442168
-1.249115,16,308.837297
-1.358376,13,308.903196
-1.041051,14,308.946177
-1.189958,12,308.983958
-1.158738,17,309.034285
-1.124904,15,309.079914
-1.228198,14,309.123526
-1.124927,13,309.522205
-0.913135,16,309.569947
-1.160208,13,309.610668
-1.221271,14,309.65325
-1.062794,14,309.69627
-1.110775,11,309.731811
-1.013897,13,309.771442
-0.843754,15,310.163885
-0.99529,14,310.210332
-0.938069,13,310.250563
-0.841977,15,310.297048
-0.893096,15,310.342928
-0.813827,13,310.383085
-0.895231,14,310.427174
-1.051598,13,310.820781
-0.962326,14,310.863729
-1.057766,15,310.909023
-0.831707,17,310.958679
-0.906799,18,311.011541
-0.95425,14,311.053629
-1.064765,14,311.096416
-1.031083,14,311.494566
-1.045373,16,311.542616
-0.990505,14,311.586067
-1.044066,12,311.624063
-0.954761,15,311.669248
-1.087256,12,311.707275
-0.936964,15,311.753374
-0.696509,12,312.122902
-1.065242,13,312.163356
-0.770974,15,312.210017
-0.595175,16,312.258044
-0.526985,13,312.298803
-0.746448,14,312.343392
-0.648475,14,312.385952
-0.992478,13,312.773273
-1.075025,16,312.821297
-1.008968,14,312.864965
-0.932896,14,312.908434
-0.975851,15,312.953619
-1.165732,14,312.996459
-0.966874,15,313.041708
-0.848881,15,313.436094
-0.90542,13,313.476219
-0.951637,14,313.519449
-0.975779,15,313.564395
-0.98299,15,313.609464
-0.818314,15,313.655083
-1.000513,14,313.698518
-0.644005,13,314.080147
-0.763145,14,314.149503
-0.888684,14,314.193348
-0.957958,15,314.238882
-0.906791,16,314.286842
-0.828224,14,314.332131
-0.861322,14,314.37635
-0.856856,15,314.773822
-0.67856,14,314.816519
-0.898846,15,314.861707
-0.935339,14,314.904394
-0.732529,14,314.947223
-0.857399,13,314.987418
-0.859572,15,315.032788
-0.988767,18,315.426761
-0.921303,13,315.466665
-0.834036,11,315.501803
-1.058794,13,315.543115
-0.947427,11,315.578608
-0.959113,15,315.624019
-0.867597,16,315.671259
-0.921471,13,316.065267
-0.964626,13,316.106169
-0.8659,12,316.144673
-0.915342,14,316.186979
-0.775799,17,316.23818
-1.063535,14,316.281568
-0.95572,13,316.323454
-1.209185,16,316.718065
-1.360741,13,316.769133
-1.278323,13,316.81087
-1.36045,14,316.855673
-1.013776,14,316.898278
-1.037723,14,316.941171
-1.102526,15,316.986803
-1.283147,15,317.03175
-1.090572,15,317.431301
-0.675718,12,317.469296
-0.637508,14,317.512705
-0.981121,15,317.557618
-0.559522,12,317.596015
-0.611238,14,317.639174
-0.675442,14,317.681763
-0.996518,15,318.063348
-0.990581,12,318.101321
-0.999788,16,318.149345
-1.017925,11,318.185285
-0.76169,12,318.223626
-1.078375,15,318.268819
-0.92331,16,318.318425
-0.564343,11,318.765503
-0.973567,14,318.81044
-0.667017,12,318.849149
-0.987239,13,318.889994
-0.511804,16,318.937934
-0.878662,13,318.977763
-0.760351,12,319.015636
-1.114006,15,319.060694
-0.910845,13,319.455378
-0.922179,12,319.493282
-0.961875,15,319.539307
-0.98367,11,319.574687
-0.959817,14,319.617264
-1.050359,17,319.667131
-0.910847,12,319.704728
-1.119948,14,320.106632
-0.999949,13,320.146733
-1.029654,13,320.187428
-1.102529,16,320.235709
-0.902433,15,320.281129
-0.989648,14,320.324111
-0.765756,11,320.359977
-1.205519,15,320.759663
-0.954555,14,320.803049
-1.147674,14,320.846834
-1.184831,14,320.890914
-1.063627,17,320.941199
-1.169615,14,320.983687
-1.037198,14,321.026358
-0.917827,13,321.419273
-0.972682,17,321.47001
-0.998475,17,321.520702
-0.773441,13,321.560903
-1.176019,16,321.608805
-1.033344,16,321.65595
-0.947266,13,321.696291
-1.180407,11,322.084311
-1.261117,13,322.125434
-1.283886,13,322.165933
-1.070794,15,322.213764
-1.435705,15,322.259124
-1.133208,15,322.303932
-1.114278,12,322.34221
-0.832744,13,322.723404
-0.898582,16,322.771628
-0.783664,15,322.818154
-0.977956,14,322.861669
-0.904515,14,322.904533
-0.972848,13,322.944374
-0.981641,15,322.990315
-0.946397,13,323.384645
-0.890543,14,323.427951
-0.838308,13,323.468129
-0.909616,13,323.508504
-0.871617,14,323.551542
-0.9161,15,323.596595
-0.79957,12,323.63455
-0.890258,13,323.674948
-0.587281,15,324.068903
-0.3427,14,324.111841
-0.765819,14,324.154395
-0.739902,15,324.199888
-0.844179,12,324.238134
-0.680313,13,324.283226
-0.739444,11,324.326604
-0.98224,13,324.729524
-1.119003,15,324.800555
-0.951475,14,324.844668
-1.079582,12,324.883792
-0.925588,15,324.92914
-0.942526,13,324.970228
-0.97468,12,325.008387
-1.009615,15,325.053271
-1.080349,13,325.448367
-1.118951,13,325.488595
-1.124511,13,325.528773
-1.087484,12,325.56665
-1.029061,13,325.607438
-1.130799,14,325.651385
-1.079185,13,325.691621
-1.083027,14,326.085693
-1.135679,14,326.128773
-1.143989,14,326.171693
-1.311759,16,326.219624
-1.194463,13,326.259943
-1.226039,15,326.305427
-1.084112,11,326.341753
-0.929219,14,326.713288
-0.871231,16,326.761191
-0.769115,12,326.80019
-0.661331,14,326.843895
-0.824398,16,326.891405
-0.961757,15,326.936829
-1.06369,13,326.977361
-1.092201,14,327.361463
-1.16855,11,327.397896
-1.103231,12,327.435356
-1.007284,14,327.478392
-0.964308,14,327.521191
-1.183332,16,327.568846
-1.136846,13,327.609443
-0.981637,15,327.654408
-1.203688,14,328.038194
-1.297781,15,328.082952
-1.200746,14,328.126597
-1.242444,13,328.166757
-1.380469,16,328.214467
-0.943179,14,328.258218
-1.090133,15,328.303553
-0.983242,14,328.708268
-1.051635,14,328.751084
-1.044029,14,328.793963
-0.95051,11,328.83021
-1.081317,15,328.875793
-0.861845,15,328.921015
-0.62525,14,328.963802
-0.719596,14,329.359751
-0.885017,15,329.40495
-0.762322,15,329.450041
-0.764096,13,329.490446
-0.756707,17,329.541528
-0.797876,14,329.583828
-0.78868,13,329.625262
-0.987164,16,330.014759
-0.808987,15,330.085253
-0.992975,11,330.12067
-1.031564,13,330.161098
-0.98989,14,330.203987
-0.959022,14,330.247377
-0.899009,14,330.290487
-1.045126,13,330.677696
-0.870602,12,330.715909
-0.804912,17,330.766297
-0.824357,15,330.811634
-0.88781,14,330.854632
-0.961239,14,330.897446
-0.885839,14,330.940674
-1.021006,14,331.324955
-0.992994,18,331.378133
-1.021744,11,331.413834
-0.949014,18,331.46612
-0.886539,15,331.511688
-0.874326,12,331.549387
-1.066295,13,331.590038
-1.17042,16,332.047673
-1.023239,12,332.086132
-1.284845,15,332.133074
-1.067831,14,332.176282
-1.274799,12,332.214265
-1.181895,14,332.257554
-1.173996,14,332.301169
-0.993334,13,332.696858
-0.799332,13,332.737622
-0.771069,14,332.780236
-0.971004,16,332.828172
-0.669989,15,332.873939
-0.922656,12,332.911749
-0.829481,14,332.955214
-0.706959,12,332.993107
-1.145081,14,333.38381
-1.078528,10,333.417125
-1.283806,18,333.469776
-1.162622,13,333.510558
-1.195563,14,333.554113
-1.20181,15,333.599972
-1.393177,12,333.637484
-1.062376,13,334.02179
-0.920918,14,334.064021
-0.977368,13,334.104386
-0.964111,14,334.147561
-0.932775,15,334.192917
-0.85394,15,334.238335
-1.090034,15,334.284167
-0.994303,16,334.677698
-0.960678,15,334.724254
-0.775895,14,334.767214
-1.031754,12,334.805593
-0.89446,16,334.85443
-0.814984,13,334.894823
-0.719051,16,334.942156
-0.521142,13,335.333845
-0.641855,15,335.405449
-0.740451,16,335.453219
-0.789991,10,335.485791
-0.6411,14,335.529146
-0.750509,17,335.579011
-0.623845,14,335.621739
-1.177031,12,336.003579
-1.137048,12,336.041464
-1.112601,13,336.0817
-1.211202,13,336.121733
-1.203083,15,336.167528
-1.137953,14,336.211194
-1.023789,11,336.247426
-1.194353,14,336.290637
-0.569284,15,336.678568
-1.057369,15,336.724087
-0.95569,15,336.769415
-0.931116,15,336.814975
-0.992961,14,336.858099
-0.929818,12,336.895809
-0.957731,13,336.935762
-1.117063,15,337.333307
-0.947654,13,337.373253
-0.915462,15,337.419099
-1.023797,12,337.456897
-1.037694,15,337.5029
-1.057079,14,337.546401
-0.941284,16,337.594119
-0.695988,12,337.976971
-0.722375,14,338.020675
-0.798119,14,338.063893
-0.954629,16,338.111626
-1.02294,14,338.160098
-0.637915,13,338.200301
-0.855183,14,338.244358
-1.002045,11,338.642566
-0.912858,13,338.682697
-0.927375,12,338.720757
-1.054233,12,338.758707
-1.003815,14,338.802129
-0.993148,15,338.848135
-1.044321,15,338.893965
-1.007466,14,338.936892
-1.108971,14,339.332162
-1.163499,16,339.379526
-1.013039,15,339.425236
-1.333574,13,339.465332
-1.097259,15,339.510685
-1.069674,14,339.553267
-1.033517,13,339.594017
-1.062924,12,339.97925
-0.953893,14,340.022211
-0.780049,16,340.070077
-1.031213,9,340.100563
-0.847509,13,340.14121
-0.971736,11,340.17737
-1.089699,14,340.220532
-0.880284,16,340.61781
-0.805318,16,340.69352
-0.922248,13,340.734962
-1.032011,15,340.780123
-0.916599,14,340.823861
-0.987829,14,340.866781
-0.893121,14,340.910352
-0.699709,14,341.294667
-0.890786,14,341.338914
-0.752044,12,341.376843
-0.545184,14,341.419681
-0.891503,13,341.459994
-0.792067,14,341.503269
-0.689867,16,341.551487
-0.759534,12,341.589333
-0.95996,14,341.976727
-0.916203,15,342.022861
-1.002531,13,342.06406
-0.966793,14,342.107736
-0.988471,15,342.1533
-0.800987,13,342.193603
-0.938086,14,342.236483
-0.989556,15,342.646162
-0.942169,15,342.692452
-0.817664,14,342.736305
-0.912711,14,342.779237
-0.853354,13,342.820756
-0.867257,14,342.864203
-0.879487,12,342.90195
-0.922797,13,343.291908
-0.950497,14,343.335285
-1.019206,18,343.387702
-1.114517,13,343.428273
-1.012413,15,343.473019
-1.062614,15,343.51835
-1.097563,16,343.56654
-1.207698,13,343.943923
-1.006702,14,343.987046
-1.233106,12,344.025432
-1.142794,13,344.065652
-1.149044,14,344.108601
-1.073143,13,344.148868
-1.111205,14,344.191646
-0.941462,11,344.575735
-0.980019,15,344.621666
-1.073512,14,344.664146
-0.934734,13,344.704108
-1.189397,12,344.742162
-0.914619,14,344.784838
-1.218671,13,344.825678
-1.015748,14,344.868868
-1.094144,13,345.329774
-1.043153,15,345.376497
-1.067408,14,345.41944
-1.147809,14,345.46222
-1.176396,13,345.502627
-1.260093,12,345.541136
-1.152805,15,345.586878
-1.017527,13,345.970104
-1.110118,15,346.041283
-1.011121,15,346.08705
-1.104929,14,346.12997
-0.86089,13,346.170776
-1.028808,16,346.220081
-1.109072,15,346.265717
-1.10096,13,346.648954
-1.038681,13,346.689298
-1.048822,14,346.732394
-0.971297,17,346.783139
-0.999036,13,346.823992
-1.025547,13,346.865775
-0.991976,13,346.905964
-1.073023,14,347.294416
-1.032006,16,347.343521
-1.010321,13,347.383835
-1.024474,14,347.427012
-1.067409,15,347.473084
-0.907748,11,347.508609
-0.945221,12,347.546688
-0.988353,14,347.589431
-1.029461,16,347.978526
-0.941576,15,348.024285
-0.954534,13,348.065
-0.857552,13,348.105683
-0.847295,14,348.148984
-0.975596,14,348.192061
-0.721181,16,348.597864
-0.800139,14,348.641037
-0.792345,13,348.681724
-0.719406,14,348.725435
-0.832803,14,348.767955
-0.749364,14,348.811419
-0.839939,16,348.859874
-1.246255,15,349.238234
-1.059432,14,349.281825
-0.959839,13,349.322251
-1.271803,12,349.360609
-0.985614,13,349.401779
-1.15849,15,349.44713
-1.181659,15,349.491938
-0.966127,15,349.536961
-1.210072,14,349.945095
-1.071789,12,349.9826
-1.104208,15,350.027736
-1.094257,16,350.075371
-1.177877,13,350.115616
-1.198864,16,350.163929
-1.243551,13,350.203953
-1.092412,16,350.592894
-1.159279,15,350.638117
-0.970883,13,350.678233
-0.976276,13,350.719177
-1.17429,17,350.769409
-1.059085,15,350.815916
-1.063265,13,350.856869
-1.059226,15,351.237211
-1.256214,16,351.310701
-1.161104,14,351.354166
-1.103012,14,351.397943
-1.176833,14,351.441185
-1.112916,13,351.482443
-1.226911,12,351.520579
-0.900563,14,351.919683
-1.064314,15,351.964624
-0.941022,14,352.007415
-0.994705,16,352.055063
-0.971863,15,352.100814
-0.973861,15,352.146872
-1.043948,12,352.184728
-0.882469,13,352.582662
-0.918881,13,352.623954
-0.795382,16,352.671866
-0.95655,16,352.719559
-0.929887,14,352.763036
-0.873116,14,352.807356
-0.951694,14,352.851256
-1.054673,15,353.24174
-0.947049,13,353.28227
-0.869116,15,353.327721
-0.832028,14,353.371478
-1.038688,14,353.414223
-0.922004,15,353.459932
-0.87047,12,353.497852
-0.754864,14,353.885452
-0.81126,17,353.935902
-0.712371,13,353.97616
-0.932741,13,354.016429
-0.735566,14,354.059313
-0.997755,14,354.101884
-0.836354,15,354.147523
-0.772905,15,354.544224
-0.848774,17,354.59509
-0.538136,15,354.640141
-0.934232,14,354.682665
-0.849422,17,354.732772
-0.854559,14,354.775718
-1.070353,13,355.171022
-1.147033,14,355.214233
-1.1081,13,355.254329
-1.075042,11,355.28979
-0.997386,14,355.334702
